Time_s,Voltage_V,Current_A,Temperature_C
22341,3.9154643041740878,0.0,58.91502890166882
22342,3.9153943027953724,0.0,58.89920675889438
22343,3.91532760651717,0.0,58.88341624458335
22344,3.9152640704488775,0.0,58.86765729551043
22345,3.91520355585706,0.0,58.8519298485767
22346,3.9151459299074554,0.0,58.8362338408094
22347,3.915091065417722,0.0,58.820569209361615
22348,3.9150388406204715,0.0,58.804935891512095
22349,3.91498913893618,0.0,58.78933382466496
22350,3.9149418487555465,0.0,58.77376294634945
22351,3.91489686323092,0.0,58.758223194219696
22352,3.9148540800764158,0.0,58.74271450605445
22353,3.9148134013763585,0.0,58.72723681975685
22354,3.914774733401707,0.0,58.71179007335416
22355,3.914737986434131,0.0,58.696374204997525
22356,3.9147030745974174,0.0,58.680989152961736
22357,3.914669915695911,0.0,58.66563485564497
22358,3.914638431059686,0.0,58.65031125156853
22359,3.9146085453961765,0.0,58.635018279376645
22360,3.914580186647998,0.0,58.61975587783618
22361,3.9145532858566963,0.0,58.60452398583639
22362,3.9145277770321845,0.0,58.5893225423887
22363,3.914503597027629,0.0,58.57415148662647
22364,3.9144806854195546,0.0,58.5590107578047
22365,3.9144589843929625,0.0,58.54390029529985
22366,3.9144384386312354,0.0,58.52882003860954
22367,3.914418995210653,0.0,58.51376992735236
22368,3.914400603499303,0.0,58.49874990126758
22369,3.914383215060224,0.0,58.48375990021495
22370,3.914366783558593,0.0,58.468799864174414
22371,3.9143512646727947,0.0,58.453869733245924
22372,3.914336616009208,0.0,58.438969447649164
22373,3.914322797020556,0.0,58.424098947723316
22374,3.914309768927676,0.0,58.409258173926816
22375,3.914297494644555,0.0,58.39444706683713
22376,3.914285938706513,0.0,58.379665567150525
22377,3.9142750672013826,0.0,58.36491361568179
22378,3.9142648477035826,0.0,58.350191153364044
22379,3.914255249210939,0.0,58.33549812124847
22380,3.914246242084165,0.0,58.320834460504095
22381,3.914237797988875,0.0,58.30620011241755
22382,3.914229889840023,0.0,58.291595018392826
22383,3.914222491748681,0.0,58.277019119951056
22384,3.914215578971041,0.0,58.26247235873027
22385,3.9142091278595665,0.0,58.247954676485165
22386,3.9142031158161843,0.0,58.23346601508687
22387,3.91419752124745,0.0,58.21900631652271
22388,3.9141923235215925,0.0,58.20457552289598
22389,3.914187502927366,0.0,58.19017357642571
22390,3.914183040634628,0.0,58.17580041944643
22391,3.914178918656581,0.0,58.16145599440796
22392,3.914175119813595,0.0,58.147140243875135
22393,3.9141716276985576,0.0,58.132853110527634
22394,3.9141684266436845,0.0,58.11859453715969
22395,3.9141655016887187,0.0,58.104364466679904
22396,3.9141628385504816,0.0,58.09016284211101
22397,3.914160423593697,0.0,58.07598960658963
22398,3.9141582438030516,0.0,58.061844703366056
22399,3.914156286756432,0.0,58.04772807580403
22400,3.7740459091191783,36.0,58.074826726333455
22401,3.763677167188561,36.0,58.103556781946295
22402,3.7537173915410853,36.0,58.13384412317544
22403,3.744149552088425,36.0,58.165617804323766
22404,3.734957325684998,36.0,58.19880984748402
22405,3.726125066615736,36.0,58.233355119294956
22406,3.717637778522521,36.0,58.26919121280539
22407,3.709481087493116,36.0,58.3062583342347
22408,3.701641216264461,36.0,58.34449919442697
22409,3.694104959494214,36.0,58.3838589048044
22410,3.6868596600563133,36.0,58.42428487763361
22411,3.679893186318178,36.0,58.46572673042642
22412,3.6731939103589104,36.0,58.508136194303574
22413,3.6667506870895425,36.0,58.55146702615758
22414,3.6605528342380005,36.0,58.595674924457136
22415,3.65459011316297,36.0,58.64071744854238
22416,3.648852710462377,36.0,58.6865539412664
22417,3.64333122034356,36.0,58.733145454844376
22418,3.638016627723631,36.0,58.780454679777485
22419,3.632900292029772,36.0,58.828445876724295
22420,3.6279739316705153,36.0,58.87708481119746
22421,3.6232296091502056,36.0,58.92633869096871
22422,3.618659716800043,36.0,58.97617610607003
22423,3.6142569631001598,36.0,59.02656697128332
22424,3.6100143595682757,36.0,59.077482471015706
22425,3.6059252081914694,36.0,59.128895006461335
22426,3.601983089378586,36.0,59.18077814495526
22427,3.5981818504117173,36.0,59.233106571428394
22428,3.594515594376106,36.0,59.28585604187654
22429,3.590978669548654,36.0,59.339003338760115
22430,3.5875656592260534,36.0,59.392526228254454
22431,3.5842713719743386,36.0,59.44640341927415
22432,3.5810908322824084,36.0,59.50061452419782
22433,3.578019271602798,36.0,59.55514002122291
22434,3.5750521197636616,36.0,59.60996121828293
22435,3.5721849967365977,36.0,59.66506021846247
22436,3.5694137047455814,36.0,59.720419886847814
22437,3.566734220702885,36.0,59.77602381875375
22438,3.5641426889584427,36.0,59.8318563092695
22439,3.56163541434968,36.0,59.887902324069124
22440,3.559208855539372,36.0,59.944147471433965
22441,3.5568596186295993,36.0,60.00057797543692
22442,3.55458445104036,36.0,60.057180650240376
22443,3.552380235641902,36.0,60.113942875461674
22444,3.5502439851302463,36.0,60.17085257256178
22445,3.5481728366358363,36.0,60.22789818221483
22446,3.546164046555667,36.0,60.285068642617844
22447,3.5442149855996283,36.0,60.34235336870164
22448,3.5423231340422,36.0,60.399742232205575
22449,3.540486077170985,36.0,60.457225542580346
22450,3.5387015009239398,36.0,60.51479402868445
22451,3.536967187707474,36.0,60.57243882124141
22452,3.53528101238794,36.0,60.630151436026324
22453,3.5336409384493246,36.0,60.68792375775129
22454,3.532045014310259,36.0,60.74574802462095
22455,3.530491369793749,36.0,60.80361681353019
22456,3.528978212743302,36.0,60.86152302587746
22457,3.5275038257793874,36.0,60.91945987396814
22458,3.5260665631904065,36.0,60.97742086798347
22459,3.5246648479526193,36.0,61.03539980349164
22460,3.5232971688736647,36.0,61.093390749478495
22461,3.5219620778545755,36.0,61.151388036876284
22462,3.5206581872653624,36.0,61.209386247569874
22463,3.519384167429466,36.0,61.26738020386052
22464,3.518138744212581,36.0,61.32536495836829
22465,3.5169206967115016,36.0,61.383335784354884
22466,3.515728855038869,36.0,61.44128816644941
22467,3.514562098199836,36.0,61.49921779176045
22468,3.513419352056841,36.0,61.55712054135827
22469,3.512299587378837,36.0,61.614992482111994
22470,3.5112018179714934,36.0,61.672829858866734
22471,3.510125098884987,36.0,61.730629086946884
22472,3.5090685246961915,36.0,61.788386744971795
22473,3.508031227862178,36.0,61.846099567970924
22474,3.507012377142052,36.0,61.90376444078611
22475,3.5060111760843267,36.0,61.961378391748944
22476,3.5050268615770874,36.0,62.018938586621836
22477,3.50405870245836,36.0,62.076442322791905
22478,3.5031059981841897,36.0,62.13388702370706
22479,3.5021680775520263,36.0,62.19127023354432
22480,3.501244297477135,36.0,62.248589612100666
22481,3.5003340418198277,36.0,62.30584292989722
22482,3.4994367202614125,36.0,62.36302806348784
22483,3.4985517672268394,36.0,62.4201429909637
22484,3.497678640852105,36.0,62.477185787645624
22485,3.496816821994566,36.0,62.53415462195648
22486,3.495965813284376,36.0,62.59104775146603
22487,3.495125138215342,36.0,62.64786351910116
22488,3.4942943402735724,36.0,62.70460034951458
22489,3.493472982102341,36.0,62.761256745605394
22490,3.492660644701667,36.0,62.817831285185264
22491,3.4918569266611783,36.0,62.87432261778404
22492,3.491061443424867,36.0,62.930729461589124
22493,3.4902738265864226,36.0,62.98705060051301
22494,3.489493723213872,36.0,63.04328488138359
22495,3.48872079520231,36.0,63.0994312112522
22496,3.487954718653554,36.0,63.155488554814454
22497,3.487195183281612,36.0,63.2114559319392
22498,3.4864418918428806,36.0,63.2673324153011
22499,3.485694559590066,36.0,63.32311712811248
22500,3.484952913748821,36.0,63.37880924195038
22501,3.4842166930161786,36.0,63.43440797467477
22502,3.4834856470798554,36.0,63.4899125884342
22503,3.4827595361575776,36.0,63.5453223877552
22504,3.4820381305555874,36.0,63.60063671771192
22505,3.481321210245535,36.0,63.655854962172796
22506,3.4806085644590006,36.0,63.71097654212082
22507,3.479899991298903,36.0,63.76600091404452
22508,3.4791952973671036,36.0,63.82092756839666
22509,3.4784942974075284,36.0,63.875756028117785
22510,3.477796813964163,36.0,63.930485847221945
22511,3.477102677053309,36.0,63.98511660944203
22512,3.476411723849504,36.0,64.03964792693218
22513,3.475723798384535,36.0,64.09407943902491
22514,3.4750387512590115,36.0,64.14841081104068
22515,3.4743564393659714,36.0,64.20264173314764
22516,3.4736767256260097,36.0,64.2567719192697
22517,3.472999478733473,36.0,64.31080110604046
22518,3.47232457291324,36.0,64.36472905180162
22519,3.4716518876876616,36.0,64.41855553564355
22520,3.470981307653223,36.0,64.47228035648656
22521,3.4703127222665486,36.0,64.52590333220108
22522,3.4696460256393338,36.0,64.57942429876499
22523,3.468981116341849,36.0,64.63284310945673
22524,3.468317897214658,36.0,64.6861596340827
22525,3.467656275188206,36.0,64.73937375823729
22526,3.4669961611099467,36.0,64.79248538259448
22527,3.4663374695787086,36.0,64.84549442222941
22528,3.4656801187859774,36.0,64.89840080596886
22529,3.465024030363832,36.0,64.95120447576934
22530,3.464369129239236,36.0,65.0039053861217
22531,3.4637153434944326,36.0,65.05650350348095
22532,3.4630626042331842,36.0,65.10899880572062
22533,3.4624108454526197,36.0,65.16139128161014
22534,3.461760003920439,36.0,65.21368093031478
22535,3.461110019057279,36.0,65.26586776091675
22536,3.460460832824001,36.0,65.31795179195687
22537,3.4598123896137034,36.0,65.3699330509959
22538,3.459164636148275,36.0,65.42181157419449
22539,3.458517521379274,36.0,65.47358740591136
22540,3.457870996392982,36.0,65.52526059831854
22541,3.4572250143194347,36.0,65.57683121103317
22542,3.4565795302452726,36.0,65.6282993107652
22543,3.455934501130264,36.0,65.67966497098018
22544,3.455289885727323,36.0,65.73092827157656
22545,3.4546456445059004,36.0,65.78208929857693
22546,3.454001739578592,36.0,65.83314814383264
22547,3.453358134630835,36.0,65.88410490474104
22548,3.452714794853565,36.0,65.93495968397501
22549,3.4520716868787074,36.0,65.98571258922432
22550,3.451428778717389,36.0,66.03636373294799
22551,3.4507860397007466,36.0,66.08691323213755
22552,3.45014344042324,36.0,66.1373612080905
22553,3.449500952688351,36.0,66.1877077861937
22554,3.4488585494565713,36.0,66.23795309571611
22555,3.448216204795591,36.0,66.2880972696106
22556,3.447573893832588,36.0,66.3381404443245
22557,3.446931592708535,36.0,66.38808275961826
22558,3.4462892785344352,36.0,66.43792435839221
22559,3.4456469293494107,36.0,66.48766538652086
22560,3.4450045240805673,36.0,66.53730599269446
22561,3.444362042504552,36.0,66.58684632826753
22562,3.4437194652107443,36.0,66.6362865471141
22563,3.4430767735660046,36.0,66.68562680548933
22564,3.44243394968092,36.0,66.73486726189724
22565,3.4417909763774777,36.0,66.78400807696424
22566,3.441147837158117,36.0,66.83304941331842
22567,3.440504516176089,36.0,66.88199143547402
22568,3.439860998207083,36.0,66.93083430972118
22569,3.439217268622053,36.0,66.97957820402057
22570,3.4385733133612044,36.0,67.02822328790273
22571,3.4379291189090893,36.0,67.0767697323719
22572,3.437284672270758,36.0,67.12521770981418
22573,3.436639960948935,36.0,67.17356739390985
22574,3.4359949729221606,36.0,67.22181895954962
22575,3.5682562076497315,0.0,67.18539354344949
22576,3.5781125611773974,0.0,67.14904094175614
22577,3.587558204750167,0.0,67.11276100891358
22578,3.5966101902754684,0.0,67.07655359965676
22579,3.6052848627230834,0.0,67.04041856901105
22580,3.6135978896165275,0.0,67.00435577229159
22581,3.6215642890870434,0.0,66.96836506510277
22582,3.629198456766305,0.0,66.93244630333763
22583,3.6365141915659165,0.0,66.89659934317726
22584,3.6435247203897574,0.0,66.86082404109025
22585,3.6502427218233513,0.0,66.82512025383211
22586,3.6566803488425914,0.0,66.7894878384447
22587,3.6628492505824117,0.0,66.75392665225566
22588,3.6687605932043086,0.0,66.71843655287779
22589,3.6744250799000033,0.0,66.68301739820858
22590,3.679852970067011,0.0,66.64766904642956
22591,3.6850540976903785,0.0,66.61239135600574
22592,3.6900378889634493,0.0,66.57718418568508
22593,3.694813379179149,0.0,66.5420473944979
22594,3.699389228921989,0.0,66.5069808417563
22595,3.7037737395897246,0.0,66.47198438705362
22596,3.707974868272415,0.0,66.4370578902639
22597,3.7120002420154807,0.0,66.40220121154127
22598,3.7158571714922544,0.0,66.3674142113194
22599,3.719552664110468,0.0,66.33269675031097
22600,3.723093436576101,0.0,66.2980486895071
22601,3.7264859269370554,0.0,66.26346989017676
22602,3.7297363061281805,0.0,66.2289602138663
22603,3.7328504890382948,0.0,66.19451952239878
22604,3.7358341451189814,0.0,66.1601476778735
22605,3.738692708554131,0.0,66.12584454266543
22606,3.7414313880084102,0.0,66.09160997942465
22607,3.744055175972081,0.0,66.05744385107577
22608,3.746568857718888,0.0,66.02334602081747
22609,3.748977019893017,0.0,65.98931635212185
22610,3.7512840587404925,0.0,65.95535470873395
22611,3.75349418799972,0.0,65.92146095467119
22612,3.755611446465288,0.0,65.88763495422279
22613,3.7576397052385513,0.0,65.8538765719493
22614,3.75958267467797,0.0,65.82018567268197
22615,3.7614439110616176,0.0,65.78656212152228
22616,3.7632268229737824,0.0,65.75300578384136
22617,3.7649346774270867,0.0,65.71951652527946
22618,3.76657060573106,0.0,65.68609421174543
22619,3.7681376091176753,0.0,65.65273870941614
22620,3.7696385641338948,0.0,65.61944988473603
22621,3.771076227810888,0.0,65.58622760441645
22622,3.772453242619147,0.0,65.55307173543521
22623,3.77377214121838,0.0,65.51998214503608
22624,3.7750353510106662,0.0,65.48695870072815
22625,3.7762451985050243,0.0,65.4540012702854
22626,3.7774039135011965,0.0,65.42110972174609
22627,3.7785136331001365,0.0,65.38828392341232
22628,3.779576405548374,0.0,65.3555237438494
22629,3.78059419392313,0.0,65.32282905188545
22630,3.781568879664782,0.0,65.29019971661073
22631,3.7825022659629983,0.0,65.25763560737722
22632,3.7833960810025893,0.0,65.22513659379808
22633,3.784251981074898,0.0,65.19270254574708
22634,3.7850715535602895,0.0,65.16033333335812
22635,3.7858563197870754,0.0,65.12802882702474
22636,3.786607737771991,0.0,65.09578889739952
22637,3.787327204847131,0.0,65.0636134153936
22638,3.7880160601780393,0.0,65.03150225217622
22639,3.7886755871774698,0.0,64.99945527917413
22640,3.7893070158191233,0.0,64.96747236807106
22641,3.7899115248555195,0.0,64.93555339080729
22642,3.790490243943956,0.0,64.90369821957907
22643,3.791044255684374,0.0,64.87190672683813
22644,3.7915745975727706,0.0,64.84017878529117
22645,3.7920822638736595,0.0,64.80851426789937
22646,3.7925682074149263,0.0,64.77691304787784
22647,3.7930333413082993,0.0,64.74537499869514
22648,3.7934785405985116,0.0,64.71389999407275
22649,3.7939046438441055,0.0,64.6824879079846
22650,3.7943124546327205,0.0,64.65113861465653
22651,3.7947027430335587,0.0,64.61985198856583
22652,3.795076246989652,0.0,64.58862790444068
22653,3.7954336736524117,0.0,64.55746623725972
22654,3.7957757006608435,0.0,64.52636686225144
22655,3.7961029773677404,0.0,64.4953296548938
22656,3.796416126015031,0.0,64.46435449091366
22657,3.7967157428603984,0.0,64.43344124628632
22658,3.7970023992571833,0.0,64.402589797235
22659,3.7972766426895093,0.0,64.37180002023032
22660,3.797538997764488,0.0,64.34107179198988
22661,3.797789967163269,0.0,64.31040498947769
22662,3.798030032552658,0.0,64.27979948990372
22663,3.798259655458922,0.0,64.2492551707234
22664,3.798479278105352,0.0,64.21877190963711
22665,3.798689324215089,0.0,64.18834958458976
22666,3.7988901997806432,0.0,64.15798807377016
22667,3.7990822938014994,0.0,64.1276872556107
22668,3.7992659789911154,0.0,64.09744700878673
22669,3.799441612454595,0.0,64.06726721221617
22670,3.799609536338238,0.0,64.03714774505895
22671,3.7997700784521475,0.0,64.00708848671657
22672,3.7999235528669946,0.0,63.977089316831616
22673,3.800070260486023,0.0,63.94715011528727
22674,3.800210489593317,0.0,63.91727076220681
22675,3.800344516379309,0.0,63.887451137953164
22676,3.8004726054444817,0.0,63.8576911231284
22677,3.800595010282158,0.0,63.827990598573265
22678,3.8007119737412562,0.0,63.79834944536672
22679,3.8008237284698225,0.0,63.76876754482543
22680,3.800930497340163,0.0,63.73924477850333
22681,3.801032493856315,0.0,63.709781028191095
22682,3.8011299225446007,0.0,63.68037617591575
22683,3.801222979327965,0.0,63.65103010394009
22684,3.801311851884762,0.0,63.62174269476231
22685,3.801396719992645,0.0,63.59251383111548
22686,3.8014777558581705,0.0,63.56334339596708
22687,3.8015551244327077,0.0,63.53423127251854
22688,3.801628983715227,0.0,63.505177344204775
22689,3.801699485042507,0.0,63.47618149469371
22690,3.8017667733672833,0.0,63.44724360788582
22691,3.801830987524837,0.0,63.41836356791366
22692,3.8018922604885064,0.0,63.3895412591414
22693,3.8019507196145765,0.0,63.360776566164375
22694,3.80200648687699,0.0,63.332069373808615
22695,3.802059679092299,0.0,63.30341956713037
22696,3.8021104081352695,0.0,63.274827031415676
22697,3.8021587811455113,0.0,63.24629165217988
22698,3.802204900725524,0.0,63.21781331516717
22699,3.8022488651305024,0.0,63.189391906350146
22700,3.8022907684502454,0.0,63.16102731192935
22701,3.8023307007835014,0.0,63.132719418332805
22702,3.802368748405055,0.0,63.10446811221556
22703,3.802404993925866,0.0,63.07627328045924
22704,3.802439516446543,0.0,63.048134810171604
22705,3.8024723917044247,0.0,63.02005258868607
22706,3.8025036922145468,0.0,62.99202650356129
22707,3.8025334874047307,0.0,62.96405644258068
22708,3.8025618437450586,0.0,62.936142293751956
22709,3.802588824871944,0.0,62.90828394530675
22710,3.802614491707047,0.0,62.880481285700085
22711,3.8026389025712257,0.0,62.85273420360997
22712,3.8026621132937493,0.0,62.825042587936956
22713,3.802684177316953,0.0,62.79740632780367
22714,3.802705145796534,0.0,62.76982531255439
22715,3.8027250676976694,0.0,62.74229943175459
22716,3.8027439898871243,0.0,62.71482857519051
22717,3.8027619572215188,0.0,62.68741263286871
22718,3.8027790126319174,0.0,62.6600514950156
22719,3.802795197204886,0.0,62.63274505207706
22720,3.802810550260171,0.0,62.60549319471796
22721,3.8028251094251337,0.0,62.57829581382172
22722,3.802838910706082,0.0,62.55115280048989
22723,3.8028519885566223,0.0,62.52406404604171
22724,3.8028643759431575,0.0,62.49702944201367
22725,3.861160328083981,-15.0,62.47787781628578
22726,3.8654098937855315,-15.0,62.45905153079004
22727,3.869490516695857,-15.0,62.440537735133546
22728,3.873409273862002,-15.0,62.42232412867728
22729,3.877172947614214,-15.0,62.40439892476606
22730,3.8807880378874637,-15.0,62.386750829324235
22731,3.8842607739421204,-15.0,62.36936902033986
22732,3.887597125598925,-15.0,62.35224312820061
22733,3.890802814008373,-15.0,62.33536321684604
22734,3.8938833219737847,-15.0,62.318719765702355
22735,3.896843903846549,-15.0,62.3023036523674
22736,3.899689595011252,-15.0,62.28610613601455
22737,3.902425220977674,-15.0,62.270118841485925
22738,3.905055406095945,-15.0,62.25433374404617
22739,3.9075845819104473,-15.0,62.23874315476955
22740,3.910016995167444,-15.0,62.22333970653404
22741,3.9123567154907612,-15.0,62.20811634059725
22742,3.9146076427392735,-15.0,62.19306629373008
22743,3.9167735140593836,-15.0,62.178183085884996
22744,3.918857910645107,-15.0,62.16346050837671
22745,3.9208642642178897,-15.0,62.14889261255406
22746,3.92279586323776,-15.0,62.1344736989427
22747,3.9246558588569425,-15.0,62.120198306839114
22748,3.9264472706265994,-15.0,62.106061204337166
22749,3.928172991966935,-15.0,62.092057378769326
22750,3.929835795410449,-15.0,62.07818202754532
22751,3.9314383376277497,-15.0,62.064430549371735
22752,3.9329831642449284,-15.0,62.05079853583681
22753,3.93447271446113,-15.0,62.03728176334522
22754,3.935909325474593,-15.0,62.02387618538831
22755,3.937295236725104,-15.0,62.01057792513599
22756,3.93863259396046,-15.0,61.99738326833677
22757,3.939923453134238,-15.0,61.98428865651332
22758,3.9411697841418594,-15.0,61.97129068044116
22759,3.942373474401643,-15.0,61.958386073898765
22760,3.94353633228728,-15.0,61.945571707677935
22761,3.9446600904178726,-15.0,61.93284458384344
22762,3.945746408811458,-15.0,61.92020183023172
22763,3.9467968779076497,-15.0,61.90764069517871
22764,3.9478130214648433,-15.0,61.895158542467264
22765,3.9487962993371672,-15.0,61.88275284648497
22766,3.9497481101361736,-15.0,61.870421187583815
22767,3.9506697937820348,-15.0,61.85816124763317
22768,3.951562633948836,-15.0,61.84597080575807
22769,3.952427860408346,-15.0,61.83384773425522
22770,3.9532666512764756,-15.0,61.821789994679165
22771,3.9540801351664547,-15.0,61.80979563409173
22772,3.9548693932526024,-15.0,61.797862781467835
22773,3.955635461248382,-15.0,61.78598964425125
22774,3.9563793313023097,-15.0,61.774174505054006
22775,3.9571019538151138,-15.0,61.76241571849356
22776,3.9578042391814017,-15.0,61.75071170816192
22777,3.9584870594589865,-15.0,61.73906096372137
22778,3.9591512499688464,-15.0,61.72746203812131
22779,3.9597976108286117,-15.0,61.715913544931425
22780,3.960426908422326,-15.0,61.70441415578621
22781,3.961039876809127,-15.0,61.69296259793626
22782,3.9616372190733813,-15.0,61.68155765190182
22783,3.962219608618698,-15.0,61.6701981492245
22784,3.962787690408143,-15.0,61.658882970312874
22785,3.9633420821529066,-15.0,61.64761104237824
22786,3.9638833754515317,-15.0,61.636381337456655
22787,3.9644121368817777,-15.0,61.62519287051376
22788,3.964928909047072,-15.0,61.61404469762883
22789,3.9654342115794385,-15.0,61.60293591425493
22790,3.965928542100707,-15.0,61.59186565355181
22791,3.966412377143728,-15.0,61.58083308478866
22792,3.966886173035268,-15.0,61.56983741181375
22793,3.967350366742157,-15.0,61.55887787158821
22794,3.9678053766822217,-15.0,61.54795373278119
22795,3.9682516035014705,-15.0,61.53706429442402
22796,3.968689430818919,-15.0,61.526208884620715
22797,3.96911922594041,-15.0,61.515386859312585
22798,3.9695413405427034,-15.0,61.50459760109469
22799,3.9699561113290853,-15.0,61.49384051808199
22800,3.9703638606576623,-15.0,61.483115042823066
22801,3.9707648971434883,-15.0,61.47242063125947
22802,3.971159516235596,-15.0,61.4617567617288
22803,3.971548000769991,-15.0,61.45112293400969
22804,3.971930621499597,-15.0,61.44051866840688
22805,3.972307637602105,-15.0,61.42994350487488
22806,3.972679297166658,-15.0,61.419397002178364
22807,3.973045837660235,-15.0,61.40887873708805
22808,3.9734074863745894,-15.0,61.3983883036103
22809,3.9737644608545444,-15.0,61.387925312249216
22810,3.9741169693084117,-15.0,61.37748938929991
22811,3.974465211001301,-15.0,61.36708017617143
22812,3.9748093766319927,-15.0,61.356697328738306
22813,3.975149648694101,-15.0,61.346340516719486
22814,3.9754862018221417,-15.0,61.33600942308342
22815,3.975819203123155,-15.0,61.32570374347829
22816,3.9761488124944764,-15.0,61.31542318568634
22817,3.976475182928229,-15.0,61.30516746910122
22818,3.9767984608030984,-15.0,61.294936324227464
22819,3.9771187861639063,-15.0,61.284729492201116
22820,3.977436292989498,-15.0,61.2745467243307
22821,3.9777511094494318,-15.0,61.26438778165754
22822,3.9780633581499285,-15.0,61.25425243453481
22823,3.978373156369533,-15.0,61.244140462224365
22824,3.9786806162849166,-15.0,61.23405165251066
22825,3.9789858451872244,-15.0,61.22398580133113
22826,3.97928894568937,-15.0,61.21394271242222
22827,3.9795900159246425,-15.0,61.20392219698039
22828,3.9798891497370024,-15.0,61.19392407333769
22829,3.9801864368633972,-15.0,61.18394816665098
22830,3.98048196310844,-15.0,61.17399430860446
22831,3.980775810511762,-15.0,61.16406233712488
22832,3.9810680575083506,-15.0,61.15415209610883
22833,3.9813587790821563,-15.0,61.14426343516172
22834,3.981648046913259,-15.0,61.13439620934787
22835,3.981935929518853,-15.0,61.12455027895128
22836,3.9822224923883156,-15.0,61.11472550924663
22837,3.9825077981126014,-15.0,61.10492177028008
22838,3.9827919065081963,-15.0,61.09513893665942
22839,3.983074874735866,-15.0,61.08537688735327
22840,3.9833567574144135,-15.0,61.075635505498845
22841,3.983637606729642,-15.0,61.06591467821798
22842,3.983917472538745,-15.0,61.05621429644105
22843,3.9841964024702943,-15.0,61.04653425473847
22844,3.984474442020018,-15.0,61.036874451159434
22845,3.984751634642551,-15.0,61.02723478707761
22846,3.985028021839308,-15.0,61.01761516704346
22847,3.9853036432426596,-15.0,61.00801549864297
22848,3.985578536696556,-15.0,60.998435692362456
22849,3.985852738333748,-15.0,60.9888756614592
22850,3.986126282649745,-15.0,60.979335321837695
22851,3.9863992025736597,-15.0,60.96981459193129
22852,3.9866715295360424,-15.0,60.96031339258888
22853,3.986943293533867,-15.0,60.95083164696661
22854,3.987214523192752,-15.0,60.94136928042421
22855,3.987485245826558,-15.0,60.931926220425865
22856,3.9877554874944585,-15.0,60.92250239644543
22857,3.9880252730555927,-15.0,60.91309773987574
22858,3.988294626221405,-15.0,60.903712183941884
22859,3.9885635696057617,-15.0,60.89434566361829
22860,3.9888321247729412,-15.0,60.88499811554942
22861,3.9891003122835897,-15.0,60.87566947797398
22862,3.9893681517387227,-15.0,60.86635969065236
22863,3.9896356618218562,-15.0,60.857068694797384
22864,3.9899028603393445,-15.0,60.84779643300803
22865,3.990169764259005,-15.0,60.838542849206085
22866,3.990436389747094,-15.0,60.82930788857561
22867,3.9907027522037124,-15.0,60.820091497505096
22868,3.990968866296693,-15.0,60.81089362353211
22869,3.99123474599405,-15.0,60.80171421529046
22870,3.991500404595038,-15.0,60.79255322245973
22871,3.9917658547598855,-15.0,60.78341059571697
22872,3.9920311085382565,-15.0,60.774286286690625
22873,3.9922961773964936,-15.0,60.76518024791645
22874,3.992561072243692,-15.0,60.75609243279547
22875,3.992825803456664,-15.0,60.747022795553775
22876,3.9930903809038183,-15.0,60.737971291204126
22877,3.9933548139680304,-15.0,60.72893787550929
22878,3.9936191115685156,-15.0,60.71992250494706
22879,3.993883282181771,-15.0,60.71092513667678
22880,3.9941473338616102,-15.0,60.70194572850749
22881,3.994411274258337,-15.0,60.69298423886741
22882,3.9946751106370946,-15.0,60.684040626774895
22883,3.994938849895414,-15.0,60.675114851810655
22884,3.995202498580014,-15.0,60.66620687409128
22885,3.9954660629028704,-15.0,60.65731665424398
22886,3.9957295487565845,-15.0,60.64844415338243
22887,3.995992961729093,-15.0,60.63958933308381
22888,3.9962563071177337,-15.0,60.63075215536685
22889,3.9965195899427073,-15.0,60.62193258267087
22890,3.9967828149599414,-15.0,60.61313057783589
22891,3.9970459866734043,-15.0,60.60434610408355
22892,3.9973091093468818,-15.0,60.59557912499897
22893,3.9975721870152316,-15.0,60.5868296045135
22894,3.9978352234951537,-15.0,60.57809750688819
22895,3.9980982223954857,-15.0,60.56938279669815
22896,3.9983611871270504,-15.0,60.56068543881753
22897,3.9986241209120603,-15.0,60.55200539840531
22898,3.998887026793125,-15.0,60.543342640891716
22899,3.9991499076418506,-15.0,60.53469713196528
22900,3.9994127661670604,-15.0,60.52606883756056
22901,3.999675604922659,-15.0,60.51745772384642
22902,3.9999384263151425,-15.0,60.50886375721488
22903,4.000201232610777,-15.0,60.500286904270524
22904,4.000464025942465,-15.0,60.491727131820376
22905,4.000726808316293,-15.0,60.48318440686435
22906,4.000989581617806,-15.0,60.47465869658612
22907,4.001252347617982,-15.0,60.466149968344396
22908,4.001515107978957,-15.0,60.457658189664734
22909,4.001777864259481,-15.0,60.4491833282317
22910,4.002040617920139,-15.0,60.4407253518814
22911,4.002303370328329,-15.0,60.43228422859444
22912,4.002566122763021,-15.0,60.423859926489214
22913,4.002828876419299,-15.0,60.41545241381553
22914,4.0030916324126995,-15.0,60.407061658948585
22915,4.0033543917833505,-15.0,60.39868763038321
22916,4.003617155499923,-15.0,60.390330296728465
22917,4.0038799244634085,-15.0,60.381989626702484
22918,4.00414269951071,-15.0,60.37366558912759
22919,4.004405481418085,-15.0,60.36535815292568
22920,4.0046682709044195,-15.0,60.35706728711383
22921,4.004931068634357,-15.0,60.34879296080019
22922,4.005193875221278,-15.0,60.34053514318005
22923,4.005456691230146,-15.0,60.33229380353214
22924,4.0057195171802205,-15.0,60.324068911215114
22925,4.005982353547642,-15.0,60.31586043566428
22926,4.006245200767898,-15.0,60.30766834638843
